,Fecha,t_num,Clado,Pico_Frec,Frecuencia,Casos_Totales,Mutaciones
3357,2021-03-24,18710,Linajes Basales (19A-20C),18383,0.01904403193,120.4248281,25.16121576
3358,2021-03-24,18710,Omicron BA.1/BA.2,19024,5.11E-09,120.4248281,NA
3359,2021-03-24,18710,Omicron BA.4/BA.5,19205,2.59E-15,120.4248281,NA
3360,2021-03-24,18710,XBB y derivados recientes,19875,7.21E-06,120.4248281,NA
3361,2021-03-25,18711,Alpha/Beta/Gamma,18659,0.8829070709,112.7704325,33.88401565
3362,2021-03-25,18711,Cepa Colombiana (B.1-like 2026),20558,2.10E-116,112.7704325,NA
3363,2021-03-25,18711,Delta (21A-21J),18871,0.09841596759,112.7704325,49.02141765
3364,2021-03-25,18711,Linajes Basales (19A-20C),18383,0.01866958828,112.7704325,19.97632048
3365,2021-03-25,18711,Omicron BA.1/BA.2,19024,5.81E-09,112.7704325,NA
3366,2021-03-25,18711,Omicron BA.4/BA.5,19205,2.98E-15,112.7704325,NA
3367,2021-03-25,18711,XBB y derivados recientes,19875,7.37E-06,112.7704325,NA
3368,2021-03-26,18712,Alpha/Beta/Gamma,18659,0.8797267291,99.85722459,38.13727825
3369,2021-03-26,18712,Cepa Colombiana (B.1-like 2026),20558,2.82E-116,99.85722459,NA
3370,2021-03-26,18712,Delta (21A-21J),18871,0.1019647267,99.85722459,48.30842168
3371,2021-03-26,18712,Linajes Basales (19A-20C),18383,0.01830101015,99.85722459,19.4457552
3372,2021-03-26,18712,Omicron BA.1/BA.2,19024,6.60E-09,99.85722459,NA
3373,2021-03-26,18712,Omicron BA.4/BA.5,19205,3.43E-15,99.85722459,NA
3374,2021-03-26,18712,XBB y derivados recientes,19875,7.53E-06,99.85722459,NA
3375,2021-03-27,18713,Alpha/Beta/Gamma,18659,0.8764358848,97.99757506,43.33214594
3376,2021-03-27,18713,Cepa Colombiana (B.1-like 2026),20558,3.77E-116,97.99757506,NA
3377,2021-03-27,18713,Delta (21A-21J),18871,0.1056182356,97.99757506,44.39950361
3378,2021-03-27,18713,Linajes Basales (19A-20C),18383,0.0179381814,97.99757506,20.91596234
3379,2021-03-27,18713,Omicron BA.1/BA.2,19024,7.50E-09,97.99757506,NA
3380,2021-03-27,18713,Omicron BA.4/BA.5,19205,3.94E-15,97.99757506,NA
3381,2021-03-27,18713,XBB y derivados recientes,19875,7.69E-06,97.99757506,NA
3382,2021-03-28,18714,Alpha/Beta/Gamma,18659,0.8730329026,93.68511271,33.7483153
3383,2021-03-28,18714,Cepa Colombiana (B.1-like 2026),20558,5.04E-116,93.68511271,NA
3384,2021-03-28,18714,Delta (21A-21J),18871,0.1093782421,93.68511271,49.02937687
3385,2021-03-28,18714,Linajes Basales (19A-20C),18383,0.01758098953,93.68511271,17.00252717
3386,2021-03-28,18714,Omicron BA.1/BA.2,19024,8.52E-09,93.68511271,NA
3387,2021-03-28,18714,Omicron BA.4/BA.5,19205,4.53E-15,93.68511271,NA
3388,2021-03-28,18714,XBB y derivados recientes,19875,7.86E-06,93.68511271,NA
3389,2021-03-29,18715,Alpha/Beta/Gamma,18659,0.8695161973,100.809828,40.15377152
3390,2021-03-29,18715,Cepa Colombiana (B.1-like 2026),20558,6.74E-116,100.809828,NA
3391,2021-03-29,18715,Delta (21A-21J),18871,0.1132464402,100.809828,51.14504756
3392,2021-03-29,18715,Linajes Basales (19A-20C),18383,0.01722932569,100.809828,21.72332565
3393,2021-03-29,18715,Omicron BA.1/BA.2,19024,9.67E-09,100.809828,NA
3394,2021-03-29,18715,Omicron BA.4/BA.5,19205,5.21E-15,100.809828,NA
3395,2021-03-29,18715,XBB y derivados recientes,19875,8.03E-06,100.809828,NA
3396,2021-03-30,18716,Alpha/Beta/Gamma,18659,0.8658842395,91.87625684,40.47551282
3397,2021-03-30,18716,Cepa Colombiana (B.1-like 2026),20558,9.02E-116,91.87625684,NA
3398,2021-03-30,18716,Delta (21A-21J),18871,0.1172244647,91.87625684,45.12018884
3399,2021-03-30,18716,Linajes Basales (19A-20C),18383,0.01688308461,91.87625684,17.35032751
3400,2021-03-30,18716,Omicron BA.1/BA.2,19024,1.10E-08,91.87625684,NA
3401,2021-03-30,18716,Omicron BA.4/BA.5,19205,5.99E-15,91.87625684,NA
3402,2021-03-30,18716,XBB y derivados recientes,19875,8.20E-06,91.87625684,NA
3403,2021-03-31,18717,Alpha/Beta/Gamma,18659,0.862135562,90.66233003,37.32623963
3404,2021-03-31,18717,Cepa Colombiana (B.1-like 2026),20558,1.21E-115,90.66233003,NA
3405,2021-03-31,18717,Delta (21A-21J),18871,0.1213138843,90.66233003,41.41443144
3406,2021-03-31,18717,Linajes Basales (19A-20C),18383,0.01654216456,90.66233003,22.7102411
3407,2021-03-31,18717,Omicron BA.1/BA.2,19024,1.24E-08,90.66233003,NA
3408,2021-03-31,18717,Omicron BA.4/BA.5,19205,6.88E-15,90.66233003,NA
3409,2021-03-31,18717,XBB y derivados recientes,19875,8.38E-06,90.66233003,NA
3410,2021-04-01,18718,Alpha/Beta/Gamma,18659,0.8582687662,77.86361242,38.83428618
3411,2021-04-01,18718,Cepa Colombiana (B.1-like 2026),20558,1.61E-115,77.86361242,NA
3412,2021-04-01,18718,Delta (21A-21J),18871,0.1255161957,77.86361242,42.93605044
3413,2021-04-01,18718,Linajes Basales (19A-20C),18383,0.01620646732,77.86361242,19.91208069
3414,2021-04-01,18718,Omicron BA.1/BA.2,19024,1.41E-08,77.86361242,NA
3415,2021-04-01,18718,Omicron BA.4/BA.5,19205,7.89E-15,77.86361242,NA
3416,2021-04-01,18718,XBB y derivados recientes,19875,8.56E-06,77.86361242,NA
3417,2021-04-02,18719,Alpha/Beta/Gamma,18659,0.854282529,79.44801669,37.2559234
3418,2021-04-02,18719,Cepa Colombiana (B.1-like 2026),20558,2.15E-115,79.44801669,NA
3419,2021-04-02,18719,Delta (21A-21J),18871,0.129832817,79.44801669,45.16316896
3420,2021-04-02,18719,Linajes Basales (19A-20C),18383,0.01587589814,79.44801669,14.46965722
3421,2021-04-02,18719,Omicron BA.1/BA.2,19024,1.60E-08,79.44801669,NA
3422,2021-04-02,18719,Omicron BA.4/BA.5,19205,9.06E-15,79.44801669,NA
3423,2021-04-02,18719,XBB y derivados recientes,19875,8.74E-06,79.44801669,NA
3424,2021-04-03,18720,Alpha/Beta/Gamma,18659,0.8501756089,81.52787648,37.9816893
3425,2021-04-03,18720,Cepa Colombiana (B.1-like 2026),20558,2.88E-115,81.52787648,NA
3426,2021-04-03,18720,Delta (21A-21J),18871,0.1342650807,81.52787648,45.8194265
3427,2021-04-03,18720,Linajes Basales (19A-20C),18383,0.01555036571,81.52787648,14.22593545
3428,2021-04-03,18720,Omicron BA.1/BA.2,19024,1.81E-08,81.52787648,NA
3429,2021-04-03,18720,Omicron BA.4/BA.5,19205,1.04E-14,81.52787648,NA
3430,2021-04-03,18720,XBB y derivados recientes,19875,8.93E-06,81.52787648,NA
3431,2021-04-04,18721,Alpha/Beta/Gamma,18659,0.845946853,74.53399361,38.29361177
3432,2021-04-04,18721,Cepa Colombiana (B.1-like 2026),20558,3.85E-115,74.53399361,NA
3433,2021-04-04,18721,Delta (21A-21J),18871,0.1388142277,74.53399361,48.23789973
3434,2021-04-04,18721,Linajes Basales (19A-20C),18383,0.01522978209,74.53399361,21.23573847
3435,2021-04-04,18721,Omicron BA.1/BA.2,19024,2.05E-08,74.53399361,NA
3436,2021-04-04,18721,Omicron BA.4/BA.5,19205,1.19E-14,74.53399361,NA
3437,2021-04-04,18721,XBB y derivados recientes,19875,9.12E-06,74.53399361,NA
3438,2021-04-05,18722,Alpha/Beta/Gamma,18659,0.841595204,71.67855036,39.0369256
3439,2021-04-05,18722,Cepa Colombiana (B.1-like 2026),20558,5.14E-115,71.67855036,NA
3440,2021-04-05,18722,Delta (21A-21J),18871,0.1434813998,71.67855036,46.2663323
3441,2021-04-05,18722,Linajes Basales (19A-20C),18383,0.01491406267,71.67855036,15.36157985
3442,2021-04-05,18722,Omicron BA.1/BA.2,19024,2.32E-08,71.67855036,NA
3443,2021-04-05,18722,Omicron BA.4/BA.5,19205,1.37E-14,71.67855036,NA
3444,2021-04-05,18722,XBB y derivados recientes,19875,9.31E-06,71.67855036,NA
3445,2021-04-06,18723,Alpha/Beta/Gamma,18659,0.837119707,68.83924554,39.66278672
3446,2021-04-06,18723,Cepa Colombiana (B.1-like 2026),20558,6.86E-115,68.83924554,NA
3447,2021-04-06,18723,Delta (21A-21J),18871,0.1482676332,68.83924554,50.55947126
3448,2021-04-06,18723,Linajes Basales (19A-20C),18383,0.01460312613,68.83924554,19.31645913
3449,2021-04-06,18723,Omicron BA.1/BA.2,19024,2.62E-08,68.83924554,NA
3450,2021-04-06,18723,Omicron BA.4/BA.5,19205,1.57E-14,68.83924554,NA
3451,2021-04-06,18723,XBB y derivados recientes,19875,9.51E-06,68.83924554,NA
3452,2021-04-07,18724,Alpha/Beta/Gamma,18659,0.8325195162,72.31413757,36.90840272
3453,2021-04-07,18724,Cepa Colombiana (B.1-like 2026),20558,9.16E-115,72.31413757,NA
3454,2021-04-07,18724,Delta (21A-21J),18871,0.1531738517,72.31413757,43.43095508
3455,2021-04-07,18724,Linajes Basales (19A-20C),18383,0.0142968944,72.31413757,24.13354398
3456,2021-04-07,18724,Omicron BA.1/BA.2,19024,2.96E-08,72.31413757,NA
3457,2021-04-07,18724,Omicron BA.4/BA.5,19205,1.80E-14,72.31413757,NA
3458,2021-04-07,18724,XBB y derivados recientes,19875,9.71E-06,72.31413757,NA
3459,2021-04-08,18725,Alpha/Beta/Gamma,18659,0.8277939022,60.35773842,38.18927855
3460,2021-04-08,18725,Cepa Colombiana (B.1-like 2026),20558,1.22E-114,60.35773842,NA
3461,2021-04-08,18725,Delta (21A-21J),18871,0.1582008597,60.35773842,46.74885223
3462,2021-04-08,18725,Linajes Basales (19A-20C),18383,0.01399529259,60.35773842,18.95499246
3463,2021-04-08,18725,Omicron BA.1/BA.2,19024,3.35E-08,60.35773842,NA
3464,2021-04-08,18725,Omicron BA.4/BA.5,19205,2.06E-14,60.35773842,NA
3465,2021-04-08,18725,XBB y derivados recientes,19875,9.91E-06,60.35773842,NA
3466,2021-04-09,18726,Alpha/Beta/Gamma,18659,0.8229422583,64.09587393,37.76396367
3467,2021-04-09,18726,Cepa Colombiana (B.1-like 2026),20558,1.63E-114,64.09587393,NA
3468,2021-04-09,18726,Delta (21A-21J),18871,0.1633493353,64.09587393,49.39477907
3469,2021-04-09,18726,Linajes Basales (19A-20C),18383,0.01369824893,64.09587393,21.42181274
3470,2021-04-09,18726,Omicron BA.1/BA.2,19024,3.78E-08,64.09587393,NA
3471,2021-04-09,18726,Omicron BA.4/BA.5,19205,2.36E-14,64.09587393,NA
3472,2021-04-09,18726,XBB y derivados recientes,19875,1.01E-05,64.09587393,NA
3473,2021-04-10,18727,Alpha/Beta/Gamma,18659,0.8179641081,62.59933862,41.397419
3474,2021-04-10,18727,Cepa Colombiana (B.1-like 2026),20558,2.18E-114,62.59933862,NA
3475,2021-04-10,18727,Delta (21A-21J),18871,0.1686198238,62.59933862,46.03432748
3476,2021-04-10,18727,Linajes Basales (19A-20C),18383,0.01340569471,62.59933862,23.17665213
3477,2021-04-10,18727,Omicron BA.1/BA.2,19024,4.27E-08,62.59933862,NA
3478,2021-04-10,18727,Omicron BA.4/BA.5,19205,2.70E-14,62.59933862,NA
3479,2021-04-10,18727,XBB y derivados recientes,19875,1.03E-05,62.59933862,NA
3480,2021-04-11,18728,Alpha/Beta/Gamma,18659,0.8128591112,49.65654664,39.49693477
3481,2021-04-11,18728,Cepa Colombiana (B.1-like 2026),20558,2.90E-114,49.65654664,NA
3482,2021-04-11,18728,Delta (21A-21J),18871,0.1740127311,49.65654664,42.6097327
3483,2021-04-11,18728,Linajes Basales (19A-20C),18383,0.01311756427,49.65654664,16.70810895
3484,2021-04-11,18728,Omicron BA.1/BA.2,19024,4.82E-08,49.65654664,NA
3485,2021-04-11,18728,Omicron BA.4/BA.5,19205,3.09E-14,49.65654664,NA
3486,2021-04-11,18728,XBB y derivados recientes,19875,1.05E-05,49.65654664,NA
3487,2021-04-12,18729,Alpha/Beta/Gamma,18659,0.8076270707,53.80946932,37.56772044
3488,2021-04-12,18729,Cepa Colombiana (B.1-like 2026),20558,3.87E-114,53.80946932,NA
3489,2021-04-12,18729,Delta (21A-21J),18871,0.1795283168,53.80946932,47.07410337
3490,2021-04-12,18729,Linajes Basales (19A-20C),18383,0.01283379484,53.80946932,23.06242423
3491,2021-04-12,18729,Omicron BA.1/BA.2,19024,5.43E-08,53.80946932,NA
3492,2021-04-12,18729,Omicron BA.4/BA.5,19205,3.53E-14,53.80946932,NA
3493,2021-04-12,18729,XBB y derivados recientes,19875,1.08E-05,53.80946932,NA
3494,2021-04-13,18730,Alpha/Beta/Gamma,18659,0.8022679388,50.8478356,39.72808181
3495,2021-04-13,18730,Cepa Colombiana (B.1-like 2026),20558,5.17E-114,50.8478356,NA
3496,2021-04-13,18730,Delta (21A-21J),18871,0.1851666886,50.8478356,48.07691033
3497,2021-04-13,18730,Linajes Basales (19A-20C),18383,0.01255432656,50.8478356,19.62147233
3498,2021-04-13,18730,Omicron BA.1/BA.2,19024,6.12E-08,50.8478356,NA
3499,2021-04-13,18730,Omicron BA.4/BA.5,19205,4.04E-14,50.8478356,NA
3500,2021-04-13,18730,XBB y derivados recientes,19875,1.10E-05,50.8478356,NA
3501,2021-04-14,18731,Alpha/Beta/Gamma,18659,0.7967818233,53.84858258,38.03911821
3502,2021-04-14,18731,Cepa Colombiana (B.1-like 2026),20558,6.89E-114,53.84858258,NA
3503,2021-04-14,18731,Delta (21A-21J),18871,0.1909277954,53.84858258,45.05444691
3504,2021-04-14,18731,Linajes Basales (19A-20C),18383,0.01227910235,53.84858258,21.24249615
3505,2021-04-14,18731,Omicron BA.1/BA.2,19024,6.90E-08,53.84858258,NA
3506,2021-04-14,18731,Omicron BA.4/BA.5,19205,4.62E-14,53.84858258,NA
3507,2021-04-14,18731,XBB y derivados recientes,19875,1.12E-05,53.84858258,NA
3508,2021-04-15,18732,Alpha/Beta/Gamma,18659,0.7911689936,51.17124835,39.10529928
3509,2021-04-15,18732,Cepa Colombiana (B.1-like 2026),20558,9.18E-114,51.17124835,NA
3510,2021-04-15,18732,Delta (21A-21J),18871,0.1968114224,51.17124835,49.35590251
3511,2021-04-15,18732,Linajes Basales (19A-20C),18383,0.01200806787,51.17124835,20.6345586
3512,2021-04-15,18732,Omicron BA.1/BA.2,19024,7.77E-08,51.17124835,NA
3513,2021-04-15,18732,Omicron BA.4/BA.5,19205,5.27E-14,51.17124835,NA
3514,2021-04-15,18732,XBB y derivados recientes,19875,1.14E-05,51.17124835,NA
3515,2021-04-16,18733,Alpha/Beta/Gamma,18659,0.7854298858,44.57250865,39.92626782
3516,2021-04-16,18733,Cepa Colombiana (B.1-like 2026),20558,1.22E-113,44.57250865,NA
3517,2021-04-16,18733,Delta (21A-21J),18871,0.202817185,44.57250865,52.65393069
3518,2021-04-16,18733,Linajes Basales (19A-20C),18383,0.01174117142,44.57250865,19.44735358
3519,2021-04-16,18733,Omicron BA.1/BA.2,19024,8.75E-08,44.57250865,NA
3520,2021-04-16,18733,Omicron BA.4/BA.5,19205,6.03E-14,44.57250865,NA
3521,2021-04-16,18733,XBB y derivados recientes,19875,1.17E-05,44.57250865,NA
3522,2021-04-17,18734,Alpha/Beta/Gamma,18659,0.7795651084,43.34251048,39.98643631
3523,2021-04-17,18734,Cepa Colombiana (B.1-like 2026),20558,1.63E-113,43.34251048,NA
3524,2021-04-17,18734,Delta (21A-21J),18871,0.2089445237,43.34251048,48.65276675
3525,2021-04-17,18734,Linajes Basales (19A-20C),18383,0.01147836387,43.34251048,20.8737039
3526,2021-04-17,18734,Omicron BA.1/BA.2,19024,9.84E-08,43.34251048,NA
3527,2021-04-17,18734,Omicron BA.4/BA.5,19205,6.88E-14,43.34251048,NA
3528,2021-04-17,18734,XBB y derivados recientes,19875,1.19E-05,43.34251048,NA
3529,2021-04-18,18735,Alpha/Beta/Gamma,18659,0.7735754467,37.22694316,39.40665443
3530,2021-04-18,18735,Cepa Colombiana (B.1-like 2026),20558,2.17E-113,37.22694316,NA
3531,2021-04-18,18735,Delta (21A-21J),18871,0.2151926996,37.22694316,45.08783087
3532,2021-04-18,18735,Linajes Basales (19A-20C),18383,0.01121959855,37.22694316,21.7301756
3533,2021-04-18,18735,Omicron BA.1/BA.2,19024,1.11E-07,37.22694316,NA
3534,2021-04-18,18735,Omicron BA.4/BA.5,19205,7.85E-14,37.22694316,NA
3535,2021-04-18,18735,XBB y derivados recientes,19875,1.21E-05,37.22694316,NA
3536,2021-04-19,18736,Alpha/Beta/Gamma,18659,0.7674618677,38.08722176,36.94726476
3537,2021-04-19,18736,Cepa Colombiana (B.1-like 2026),20558,2.89E-113,38.08722176,NA
3538,2021-04-19,18736,Delta (21A-21J),18871,0.2215607902,38.08722176,49.08473328
3539,2021-04-19,18736,Linajes Basales (19A-20C),18383,0.0109648312,38.08722176,19.05770049
3540,2021-04-19,18736,Omicron BA.1/BA.2,19024,1.24E-07,38.08722176,NA
3541,2021-04-19,18736,Omicron BA.4/BA.5,19205,8.96E-14,38.08722176,NA
3542,2021-04-19,18736,XBB y derivados recientes,19875,1.24E-05,38.08722176,NA
3543,2021-04-20,18737,Alpha/Beta/Gamma,18659,0.7612255235,32.2641226,38.68445578
3544,2021-04-20,18737,Cepa Colombiana (B.1-like 2026),20558,3.85E-113,32.2641226,NA
3545,2021-04-20,18737,Delta (21A-21J),18871,0.2280476849,32.2641226,47.76382409
3546,2021-04-20,18737,Linajes Basales (19A-20C),18383,0.01071401983,32.2641226,14.77363563
3547,2021-04-20,18737,Omicron BA.1/BA.2,19024,1.40E-07,32.2641226,NA
3548,2021-04-20,18737,Omicron BA.4/BA.5,19205,1.02E-13,32.2641226,NA
3549,2021-04-20,18737,XBB y derivados recientes,19875,1.26E-05,32.2641226,NA
3550,2021-04-21,18738,Alpha/Beta/Gamma,18659,0.7548677551,30.98721142,38.47783254
3551,2021-04-21,18738,Cepa Colombiana (B.1-like 2026),20558,5.12E-113,30.98721142,NA
3552,2021-04-21,18738,Delta (21A-21J),18871,0.2346520825,30.98721142,45.07247891
3553,2021-04-21,18738,Linajes Basales (19A-20C),18383,0.01046712466,30.98721142,18.72711273
3554,2021-04-21,18738,Omicron BA.1/BA.2,19024,1.57E-07,30.98721142,NA
3555,2021-04-21,18738,Omicron BA.4/BA.5,19205,1.17E-13,30.98721142,NA
3556,2021-04-21,18738,XBB y derivados recientes,19875,1.29E-05,30.98721142,NA
3557,2021-04-22,18739,Alpha/Beta/Gamma,18659,0.7483900952,28.20657151,35.90874904
3558,2021-04-22,18739,Cepa Colombiana (B.1-like 2026),20558,6.81E-113,28.20657151,NA
3559,2021-04-22,18739,Delta (21A-21J),18871,0.2413724878,28.20657151,46.444557
3560,2021-04-22,18739,Linajes Basales (19A-20C),18383,0.01022410799,28.20657151,21.16227349
3561,2021-04-22,18739,Omicron BA.1/BA.2,19024,1.76E-07,28.20657151,NA
3562,2021-04-22,18739,Omicron BA.4/BA.5,19205,1.33E-13,28.20657151,NA
3563,2021-04-22,18739,XBB y derivados recientes,19875,1.31E-05,28.20657151,NA
3564,2021-04-23,18740,Alpha/Beta/Gamma,18659,0.7417942704,37.05448029,42.68762631
3565,2021-04-23,18740,Cepa Colombiana (B.1-like 2026),20558,9.06E-113,37.05448029,NA
3566,2021-04-23,18740,Delta (21A-21J),18871,0.2482072097,37.05448029,43.35068994
3567,2021-04-23,18740,Linajes Basales (19A-20C),18383,0.009984934116,37.05448029,18.99766923
3568,2021-04-23,18740,Omicron BA.1/BA.2,19024,1.98E-07,37.05448029,NA
3569,2021-04-23,18740,Omicron BA.4/BA.5,19205,1.51E-13,37.05448029,NA
3570,2021-04-23,18740,XBB y derivados recientes,19875,1.34E-05,37.05448029,NA
3571,2021-04-24,18741,Alpha/Beta/Gamma,18659,0.7350822028,37.08262306,36.3877964
3572,2021-04-24,18741,Cepa Colombiana (B.1-like 2026),20558,1.20E-112,37.08262306,NA
3573,2021-04-24,18741,Delta (21A-21J),18871,0.2551543597,37.08262306,48.89140411
3574,2021-04-24,18741,Linajes Basales (19A-20C),18383,0.009749569211,37.08262306,22.94473431
3575,2021-04-24,18741,Omicron BA.1/BA.2,19024,2.22E-07,37.08262306,NA
3576,2021-04-24,18741,Omicron BA.4/BA.5,19205,1.72E-13,37.08262306,NA
3577,2021-04-24,18741,XBB y derivados recientes,19875,1.36E-05,37.08262306,NA
3578,2021-04-25,18742,Alpha/Beta/Gamma,18659,0.7282560114,28.1462652,38.57178839
3579,2021-04-25,18742,Cepa Colombiana (B.1-like 2026),20558,1.60E-112,28.1462652,NA
3580,2021-04-25,18742,Delta (21A-21J),18871,0.2622118508,28.1462652,48.79333833
3581,2021-04-25,18742,Linajes Basales (19A-20C),18383,0.009517981217,28.1462652,20.32387201
3582,2021-04-25,18742,Omicron BA.1/BA.2,19024,2.48E-07,28.1462652,NA
3583,2021-04-25,18742,Omicron BA.4/BA.5,19205,1.96E-13,28.1462652,NA
3584,2021-04-25,18742,XBB y derivados recientes,19875,1.39E-05,28.1462652,NA
3585,2021-04-26,18743,Alpha/Beta/Gamma,18659,0.7213180119,23.33564818,37.59583289
3586,2021-04-26,18743,Cepa Colombiana (B.1-like 2026),20558,2.13E-112,23.33564818,NA
3587,2021-04-26,18743,Delta (21A-21J),18871,0.2693773972,23.33564818,50.58643822
3588,2021-04-26,18743,Linajes Basales (19A-20C),18383,0.009290139732,23.33564818,18.15491282
3589,2021-04-26,18743,Omicron BA.1/BA.2,19024,2.78E-07,23.33564818,NA
3590,2021-04-26,18743,Omicron BA.4/BA.5,19205,2.23E-13,23.33564818,NA
3591,2021-04-26,18743,XBB y derivados recientes,19875,1.42E-05,23.33564818,NA
3592,2021-04-27,18744,Alpha/Beta/Gamma,18659,0.7142707169,27.3741977,37.66102729
3593,2021-04-27,18744,Cepa Colombiana (B.1-like 2026),20558,2.83E-112,27.3741977,NA
3594,2021-04-27,18744,Delta (21A-21J),18871,0.2766485151,27.3741977,51.53422132
3595,2021-04-27,18744,Linajes Basales (19A-20C),18383,0.009066015892,27.3741977,21.23488005
3596,2021-04-27,18744,Omicron BA.1/BA.2,19024,3.11E-07,27.3741977,NA
3597,2021-04-27,18744,Omicron BA.4/BA.5,19205,2.54E-13,27.3741977,NA
3598,2021-04-27,18744,XBB y derivados recientes,19875,1.44E-05,27.3741977,NA
3599,2021-04-28,18745,Alpha/Beta/Gamma,18659,0.7071168341,37.91795861,40.06255822
3600,2021-04-28,18745,Cepa Colombiana (B.1-like 2026),20558,3.75E-112,37.91795861,NA
3601,2021-04-28,18745,Delta (21A-21J),18871,0.2840225237,37.91795861,50.43146195
3602,2021-04-28,18745,Linajes Basales (19A-20C),18383,0.008845582255,37.91795861,24.41902545
3603,2021-04-28,18745,Omicron BA.1/BA.2,19024,3.48E-07,37.91795861,NA
3604,2021-04-28,18745,Omicron BA.4/BA.5,19205,2.89E-13,37.91795861,NA
3605,2021-04-28,18745,XBB y derivados recientes,19875,1.47E-05,37.91795861,NA
3606,2021-04-29,18746,Alpha/Beta/Gamma,18659,0.6998592653,35.86839503,37.29532222
3607,2021-04-29,18746,Cepa Colombiana (B.1-like 2026),20558,4.98E-112,35.86839503,NA
3608,2021-04-29,18746,Delta (21A-21J),18871,0.2914965472,35.86839503,51.77309587
3609,2021-04-29,18746,Linajes Basales (19A-20C),18383,0.00862881268,35.86839503,20.7387785
3610,2021-04-29,18746,Omicron BA.1/BA.2,19024,3.89E-07,35.86839503,NA
3611,2021-04-29,18746,Omicron BA.4/BA.5,19205,3.28E-13,35.86839503,NA
3612,2021-04-29,18746,XBB y derivados recientes,19875,1.50E-05,35.86839503,NA
3613,2021-04-30,18747,Alpha/Beta/Gamma,18659,0.6925011031,16.07260326,36.4758813
3614,2021-04-30,18747,Cepa Colombiana (B.1-like 2026),20558,6.62E-112,16.07260326,NA
3615,2021-04-30,18747,Delta (21A-21J),18871,0.2990675175,16.07260326,46.71466675
3616,2021-04-30,18747,Linajes Basales (19A-20C),18383,0.008415682204,16.07260326,19.76375942
3617,2021-04-30,18747,Omicron BA.1/BA.2,19024,4.35E-07,16.07260326,NA
3618,2021-04-30,18747,Omicron BA.4/BA.5,19205,3.73E-13,16.07260326,NA
3619,2021-04-30,18747,XBB y derivados recientes,19875,1.53E-05,16.07260326,NA
3620,2021-05-01,18748,Alpha/Beta/Gamma,18659,0.6850456278,21.95086737,37.03117517
3621,2021-05-01,18748,Cepa Colombiana (B.1-like 2026),20558,8.78E-112,21.95086737,NA
3622,2021-05-01,18748,Delta (21A-21J),18871,0.3067321777,21.95086737,51.18344001
3623,2021-05-01,18748,Linajes Basales (19A-20C),18383,0.008206166922,21.95086737,23.84604802
3624,2021-05-01,18748,Omicron BA.1/BA.2,19024,4.86E-07,21.95086737,NA
3625,2021-05-01,18748,Omicron BA.4/BA.5,19205,4.23E-13,21.95086737,NA
3626,2021-05-01,18748,XBB y derivados recientes,19875,1.55E-05,21.95086737,NA
3627,2021-05-02,18749,Alpha/Beta/Gamma,18659,0.6774963034,30.51730428,36.84612987
3628,2021-05-02,18749,Cepa Colombiana (B.1-like 2026),20558,1.17E-111,30.51730428,NA
3629,2021-05-02,18749,Delta (21A-21J),18871,0.3144870864,30.51730428,49.46262991
3630,2021-05-02,18749,Linajes Basales (19A-20C),18383,0.008000243863,30.51730428,22.31891038
3631,2021-05-02,18749,Omicron BA.1/BA.2,19024,5.43E-07,30.51730428,NA
3632,2021-05-02,18749,Omicron BA.4/BA.5,19205,4.81E-13,30.51730428,NA
3633,2021-05-02,18749,XBB y derivados recientes,19875,1.58E-05,30.51730428,NA
3634,2021-05-03,18750,Alpha/Beta/Gamma,18659,0.6698567723,21.82462805,37.59077483
3635,2021-05-03,18750,Cepa Colombiana (B.1-like 2026),20558,1.55E-111,21.82462805,NA
3636,2021-05-03,18750,Delta (21A-21J),18871,0.3223286228,21.82462805,49.94490784
3637,2021-05-03,18750,Linajes Basales (19A-20C),18383,0.007797890863,21.82462805,22.48337556
3638,2021-05-03,18750,Omicron BA.1/BA.2,19024,6.06E-07,21.82462805,NA
3639,2021-05-03,18750,Omicron BA.4/BA.5,19205,5.45E-13,21.82462805,NA
3640,2021-05-03,18750,XBB y derivados recientes,19875,1.61E-05,21.82462805,NA
3641,2021-05-04,18751,Alpha/Beta/Gamma,18659,0.66213085,29.21510361,40.91298886
3642,2021-05-04,18751,Cepa Colombiana (B.1-like 2026),20558,2.05E-111,29.21510361,NA
3643,2021-05-04,18751,Delta (21A-21J),18871,0.3302529923,29.21510361,48.5396486
3644,2021-05-04,18751,Linajes Basales (19A-20C),18383,0.00759908645,29.21510361,13.4496523
3645,2021-05-04,18751,Omicron BA.1/BA.2,19024,6.75E-07,29.21510361,NA
3646,2021-05-04,18751,Omicron BA.4/BA.5,19205,6.18E-13,29.21510361,NA
3647,2021-05-04,18751,XBB y derivados recientes,19875,1.64E-05,29.21510361,NA
3648,2021-05-05,18752,Alpha/Beta/Gamma,18659,0.6543225184,18.81739624,37.78699804
3649,2021-05-05,18752,Cepa Colombiana (B.1-like 2026),20558,2.72E-111,18.81739624,NA
3650,2021-05-05,18752,Delta (21A-21J),18871,0.3382562331,18.81739624,42.88349376
3651,2021-05-05,18752,Linajes Basales (19A-20C),18383,0.007403809712,18.81739624,19.30153511
3652,2021-05-05,18752,Omicron BA.1/BA.2,19024,7.53E-07,18.81739624,NA
3653,2021-05-05,18752,Omicron BA.4/BA.5,19205,7.01E-13,18.81739624,NA
